id_categoria;nome_categoria;appid 
309;Single_player;12450
310;Single_player_Multi_player;12460
311;Single_player;12470
312;Single_player;12480
313;Single_player_Multi_player_Steam Cloud;12500
314;Single_player;12510
315;Single_player;12520
316;Single_player;12530
317;Single_player;12540
318;Single_player;12560
319;Single_player_Multi_player;12590
320;Single_player;12600
321;Single_player;12640
322;Single_player;12670
323;Single_player_Partial Controller Support;12710
324;Single_player_Full controller support;12770
325;Single_player_Multi_player_Co_op;12790
326;Single_player;12810
327;Single_player_Partial Controller Support;12830
328;Single_player_Multi_player_Steam Achievements;13000
329;Single_player_Multi_player_Steam Achievements_Steam Cloud;13140
330;Single_player;13200
331;Single_player_Multi_player_Co_op_Steam Achievements;13210
332;Single_player_Multi_player_Steam Trading Cards;13230
333;Single_player_Multi_player;13240
334;Single_player_Multi_player;13250
335;Single_player;13500
336;Single_player;13520
337;Single_player_Partial Controller Support;13530
338;Single_player_Multi_player;13540
339;Single_player;13560
340;Single_player;13570
341;Single_player;13580
342;Single_player;13600
343;Single_player_Multi_player;13620
344;Single_player_Multi_player;15000
345;Single_player;15080
346;Single_player_Partial Controller Support;15100
347;Single_player_Multi_player_Co_op;15120
348;Single_player;15130
349;Single_player;15160
350;Single_player;15170
351;Single_player;15190
352;Single_player_Multi_player;15200
353;Single_player_Multi_player_Co_op;15210
354;Single_player_Multi_player;15240
355;Single_player;15270
356;Single_player_Co_op;15300
357;Single_player_Multi_player_Steam Cloud_Includes level editor;15320
358;Single_player;15370
359;Single_player;15380
360;Single_player;15390
361;Single_player_Steam Achievements;15400
362;Single_player_Steam Achievements_Partial Controller Support;15500
363;Single_player_Steam Achievements_Steam Leaderboards;15520
364;Single_player_Steam Achievements_Full controller support_Steam Leaderboards;15560
365;Single_player_Multi_player_Co_op_Steam Trading Cards_Steam Cloud;15620
366;Single_player_Steam Trading Cards;15700
367;Single_player;15710
368;Single_player_Steam Achievements_Steam Trading Cards_Partial Controller Support;15740
369;Single_player_Steam Achievements;15750
370;Single_player_Steam Achievements_Partial Controller Support;15800
371;Single_player;15900
372;Single_player;15910
373;Single_player;15920
374;Single_player;15930
375;Single_player;15960
376;Single_player;15970
377;Single_player;16000
378;Single_player;16020
379;Single_player;16030
380;Single_player;16040
381;Single_player;16060
382;Single_player;16100
383;Single_player;16110
384;Single_player;16120
385;Single_player;16130
386;Single_player;16180
387;Single_player;16200
388;Single_player_Multi_player;16450
389;Single_player_Steam Achievements;16500
390;Single_player_Multi_player_Steam Achievements;16600
391;Single_player;16620
392;Single_player;16710
393;Single_player_Partial Controller Support;16720
394;Single_player;16730
395;Single_player_Multi_player;16810
396;Single_player_Online Multi_Player_Online Co_op_VR Support_Partial Controller Support;16900
397;Multi_player_Co_op;17080
398;Single_player_Steam Achievements;17100
399;Single_player_Steam Achievements;17120
400;Single_player_Steam Achievements;17140
401;Single_player_Steam Achievements;17180
402;Single_player;17300
403;Single_player;17330
404;Single_player;17390
405;Single_player_Full controller support_Partial Controller Support;17410
406;Single_player_Multi_player_Partial Controller Support;17430
407;Single_player;17440
408;Single_player;17450
409;Single_player;17460
410;Single_player_Full controller support;17470
411;Single_player;17480
412;Multi_player_Co_op_Mods_Mods (require HL2)_Steam Achievements_Steam Workshop_Steam Cloud_Valve Anti_Cheat enabled_Includes level editor_Includes Source SDK;17500
413;Multi_player_Online Multi_Player_Cross_Platform Multiplayer_Mods_Steam Achievements_Steam Workshop_Steam Cloud_Valve Anti_Cheat enabled_Stats_Includes level editor_Includes Source SDK;17570
414;Multi_player_Online Multi_Player_Cross_Platform Multiplayer_Steam Achievements_Steam Trading Cards_Steam Workshop_Partial Controller Support_Steam Cloud_Valve Anti_Cheat enabled_Stats_Includes level editor;17710
415;Multi_player_Cross_Platform Multiplayer_Steam Cloud_Includes level editor_Includes Source SDK;17740
416;Single_player_Steam Achievements;18000
417;Single_player_Steam Achievements;18020
418;Single_player_Shared_Split Screen_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;18040
419;Single_player_Shared_Split Screen_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;18050
420;Single_player_Shared_Split Screen_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;18070
421;Single_player_Steam Achievements_Steam Cloud_Steam Leaderboards;18120
422;Single_player_Steam Achievements_Steam Trading Cards_Partial Controller Support;18300
423;Single_player_Steam Trading Cards;18400
